idx,text,y_true,y_pred,ce_loss,margin,entropy,p_max,has_negation,has_comparative,has_number
272,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .,Neutral,Bearish,4.412032604217529,0.8226515650749207,0.3496198058128357,0.9052605628967285,False,False,True
18,CDLI highlights the companies that provided the most comprehensive response to the Carbon Disclosure Project CDP information request .,Neutral,Bearish,4.21653413772583,0.9661661982536316,0.10467815399169922,0.9809158444404602,False,False,False
77,A & euro ; 4.8 million investment in 13.6 % of Lewa netted Deutsche Beteiligungs & euro ; 21 million .,Neutral,Bearish,4.205924034118652,0.9682767987251282,0.09132508933544159,0.9831838011741638,False,False,True
421,Unit costs for flight operations fell by 6.4 percent .,Neutral,Bullish,4.141841888427734,0.9275779724121094,0.2097914218902588,0.9558421969413757,False,False,True
145,Finnish mobile operator DNA will function as a subcontractor to Maingate and will be responsible for telecommunications connections .,Neutral,Bearish,4.078852653503418,0.9639753103256226,0.10127033293247223,0.9809021949768066,False,False,False
346,The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,Neutral,Bearish,4.0266547203063965,0.9620637893676758,0.1055215373635292,0.979897677898407,False,False,True
479,"That 's what I go to bed worrying about every night , ' he said .",Bullish,Bearish,3.5070295333862305,0.8276865482330322,0.3890831470489502,0.8988503217697144,False,False,False
265,"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",Bullish,Bearish,3.4677786827087402,0.9316740036010742,0.17509251832962036,0.9628602266311646,True,False,True
226,"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",Neutral,Bullish,3.406128168106079,0.9128026962280273,0.2462427318096161,0.9459720849990845,False,False,True
20,"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .",Bearish,Bullish,3.3659489154815674,0.7965407967567444,0.4365875720977783,0.8810058236122131,False,False,True
422,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",Neutral,Bearish,3.2947983741760254,0.9247337579727173,0.16719038784503937,0.9618092775344849,False,False,False
276,It is the most awkward thing to use if you 're holding the phone with one hand .,Bullish,Bearish,3.055607795715332,0.8962790369987488,0.24324965476989746,0.9433731436729431,False,False,False
302,Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,Neutral,Bearish,2.9611501693725586,0.8945891261100769,0.2173174023628235,0.9463484883308411,False,False,True
459,"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 .",Neutral,Bearish,2.9250595569610596,0.891261875629425,0.2197781801223755,0.9449233412742615,False,False,True
85,"Markets had been expecting a poor performance , and the company 's stock was up 6 percent at  x20ac 23.89 US$ 33.84 in early afternoon trading in Helsinki .",Neutral,Bullish,2.840149164199829,0.8679568767547607,0.30042314529418945,0.9263738393783569,False,False,True
221,"CapMan , the Stockholm-headquartered private equity firm , has held a first close on its second private equity real estate fund as it continues its push into the property sector .",Bearish,Neutral,2.7285220623016357,0.8683750629425049,0.2491450309753418,0.9336908459663391,False,False,False
58,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",Bullish,Bearish,2.702618360519409,0.8604363203048706,0.2796272039413452,0.927466094493866,False,False,True
273,"` It is a testament to the quality of our LTE solution and our commitment to the Japanese market ' , he added .",Bearish,Neutral,2.6367428302764893,0.8559459447860718,0.26465004682540894,0.9275400042533875,False,False,False
471,"Olvi 's target is to strengthen its market share in soft drinks , mineral waters , ciders , long drinks , and energy drinks .",Bearish,Neutral,2.5839970111846924,0.8484625816345215,0.2725273668766022,0.9239343404769897,False,False,False
246,GSK announced in November 2008 that it would close its operations in Dartford .,Bullish,Bearish,2.472851514816284,0.8221074342727661,0.34075117111206055,0.9064514636993408,False,False,True
37,"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .",Bearish,Neutral,2.4154090881347656,0.5363924503326416,0.7635402679443359,0.7235308289527893,False,False,False
409,Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .,Bullish,Bearish,2.3962197303771973,0.8099587559700012,0.35042712092399597,0.9010202884674072,False,False,True
23,"`` EB Tough VoIP was designed to fulfill the communications needs of military units , and we continue to strive towards achieving that goal , '' Mikko Viitaniemi , EB Elektrobit Defense Products , Wireless Solutions senior manager , said in a statement .",Bearish,Neutral,2.349250078201294,0.8078675270080566,0.32443493604660034,0.9033082127571106,False,False,False
371,Paper maker Stora Enso Oyj said Friday it has been acquitted of charges that it participated in a paper price-fixing conspiracy in the United States .,Neutral,Bullish,2.334672212600708,0.4262647032737732,0.8394039869308472,0.6647112369537354,False,False,False
330,Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .,Bearish,Neutral,2.325937271118164,0.8037413358688354,0.32692745327949524,0.9014331698417664,False,False,False
