idx,text,y_true,y_pred,ce_loss,margin,entropy,p_max,has_negation,has_comparative,has_number
416,"We went to the market with yield guidance of the 7.25 % area , which gave us the flexibility to go up or down by 1-8th .",Bearish,Bearish,0.7025050520896912,0.0014490783214569092,0.7451660633087158,0.495342880487442,False,False,True
178,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International .",Bearish,Bearish,0.6806921362876892,0.013655662536621094,0.7010231018066406,0.5062664747238159,False,False,False
470,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,Bullish,Bullish,0.7100737690925598,0.032034486532211304,0.8537910580635071,0.4916079342365265,False,False,True
102,U.S. District Judge Douglas P. Woodlock yesterday extended a Jan. 17 temporary restraining order until March 7 .,Bearish,Bearish,0.699807345867157,0.035303086042404175,0.8374902009963989,0.49668097496032715,False,False,True
254,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",Neutral,Neutral,0.7026819586753845,0.04100531339645386,0.8572306632995605,0.4952552616596222,False,False,True
333,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",Bearish,Bearish,0.6532607674598694,0.04191616177558899,0.7008472681045532,0.5203462839126587,False,False,False
423,Net sales in 2007 totalled EUR 329 million and the operating margin was above 19 % .,Bearish,Bearish,0.6520317196846008,0.04662284255027771,0.7184478044509888,0.5209861993789673,False,False,True
411,"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",Bearish,Bearish,0.6236240863800049,0.07303556799888611,0.6979291439056396,0.5359984040260315,False,False,True
472,The company intends to raise production capacity in 2006 .,Neutral,Neutral,0.6220670342445374,0.07495704293251038,0.6993076205253601,0.536833643913269,False,False,True
352,"To achieve synergy targets related to the acquisition , Vaisala is consolidating its manufacturing , depot and data services , and finance activities currently located in Uniontown , Pennsylvania , St. Louis , Missouri and Durham , North Carolina .",Bearish,Bearish,0.6073846817016602,0.09092986583709717,0.6985263824462891,0.5447737574577332,False,False,False
430,Nokia - the world 's largest mobile phone manufacturer - and China Postel - China 's largest mobile phone distributor - have a long-standing partnership that continues to grow stronger over time .,Neutral,Neutral,0.6016619205474854,0.0976497232913971,0.7005650401115417,0.5479003190994263,False,False,False
55,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .",Neutral,Neutral,0.6051751375198364,0.11174795031547546,0.7702680826187134,0.5459787845611572,False,False,True
78,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .",Bearish,Bearish,0.5840551257133484,0.11650890111923218,0.6950379610061646,0.5576325058937073,False,False,True
5,"Our strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",Neutral,Neutral,0.55171799659729,0.15292927622795105,0.6886740922927856,0.5759594440460205,False,False,False
245,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,Bullish,Bullish,0.6130519509315491,0.1539955735206604,0.8865921497344971,0.5416951179504395,False,True,False
151,Some of the lay-offs will be implemented using part-time employment contracts .,Bearish,Bearish,0.5444938540458679,0.1849035620689392,0.7739991545677185,0.5801353454589844,False,False,False
130,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",Bullish,Bullish,0.5519570112228394,0.1893276870250702,0.8087928295135498,0.5758218169212341,False,False,True
335,Rosen was cautious about being too optimistic inregard to the second half of the year .,Bearish,Bearish,0.5452478528022766,0.20284953713417053,0.8201226592063904,0.5796980857849121,False,False,False
480,The company pledged that the new software would render e-mails and other documents much as they appear on desktop computers .,Bearish,Bearish,0.4805225133895874,0.23818138241767883,0.6732752323150635,0.6184601783752441,False,False,False
141,Airbus will attempt to evacuate up to 873 people within 90 seconds .,Bearish,Bearish,0.5042698383331299,0.25746768712997437,0.8207329511642456,0.6039463877677917,False,False,True
198,"In addition , nine fixed-term employment contracts will not be extended and two people will leave the company under pension arrangements .",Bearish,Bearish,0.4397253692150116,0.29702550172805786,0.6914603114128113,0.6442133188247681,True,False,False
175,"According to Bosse , the present cooperation is beneficial to all parties , however .",Neutral,Neutral,0.4251619279384613,0.31055015325546265,0.6634279489517212,0.6536639332771301,False,False,False
467,The new factory working model and reorganisations would decrease Nokian Tyres ' costs in the factory by EUR 30 million ( USD 38.7 m ) .,Neutral,Neutral,0.6023231148719788,0.31244704127311707,1.0018961429595947,0.547538161277771,False,True,True
211,Earnings per share were at loss of EUR0 .24 .,Bullish,Bullish,0.4191250205039978,0.3230510354042053,0.6798354387283325,0.6576219797134399,False,False,True
299,"The value of the deal exceeds EUR500 ,000 , the company said .",Bearish,Bearish,0.4144093692302704,0.3307577073574066,0.6831599473953247,0.6607304215431213,False,False,True
36,"The Basware Connectivity services allow companies to handle purchase to pay processes online and make their internal processes more efficient , '' said CEO Ilkka Sihvo , Basware Corporation .",Neutral,Neutral,0.4046846628189087,0.3356128931045532,0.6443175077438354,0.6671871542930603,False,True,False
163,"Finnish GeoSentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a EUR 6mn short-term funding with its leading investor .",Neutral,Neutral,0.37433648109436035,0.37684476375579834,0.6296097040176392,0.6877454519271851,False,False,False
188,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,Bullish,Bullish,0.3872097134590149,0.37957340478897095,0.7070122361183167,0.678948700428009,False,False,True
222,"Most of the new substations support EDGE technology , which enables faster data traffic .",Bearish,Bearish,0.36189571022987366,0.3939173221588135,0.6217997074127197,0.6963549852371216,False,False,False
72,"The outsourcing agreement , which covers equipment and depots in Turku and Tampere , will run for five years , Cramo said on Thursday .",Bearish,Bearish,0.36158034205436707,0.39463189244270325,0.623107373714447,0.6965746283531189,False,False,False
366,"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland .",Neutral,Neutral,0.3598235249519348,0.3965050280094147,0.6188864707946777,0.6977994441986084,False,False,True
142,"Adanac Molybdenum of Canada has ordered grinding technology for its molybdenum project in British Columbia , Canada , while Shalkiya Zinc of Kazakhstan has awarded a contract for grinding technology for the Shalkiya zinc-lead project in Kazakhstan .",Neutral,Neutral,0.34863585233688354,0.4132098853588104,0.617525577545166,0.7056500315666199,False,False,False
407,Under the agreement Ponsse will provide forest machine maintenance services to Stora Enso 's Russian wood procurement operations .,Bearish,Bearish,0.32471808791160583,0.44680121541023254,0.5988328456878662,0.7227310538291931,False,False,False
391,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .",Neutral,Neutral,0.32363495230674744,0.44782447814941406,0.5950541496276855,0.7235143184661865,False,False,False
